2014,2,18,2,10,213.8,826,14.84,-8.61,39.53,2.289,75.46
2014,2,18,2,15,226.3,830,15.35,-8.18,36.8,2.436,72.62
2014,2,18,2,20,238.2,833,15.81,-7.583,34.22,2.369,75.17
2014,2,18,2,25,251.5,840,16.29,-7.066,33,2.007,75.63
2014,2,18,2,30,264.2,846,16.73,-6.67,32.1,1.794,74.36
2014,2,18,2,35,277.3,854,17.15,-6.179,31.17,1.488,73.09
2014,2,18,2,40,289.9,859,17.53,-5.656,30.2,1.021,71.44
2014,2,18,2,45,297.5,850,17.76,-5.191,29.11,0.756,77.21
2014,2,18,2,50,308.5,853,18.06,-5.286,30.89,1.365,164.5
2014,2,18,2,55,323.6,866,18.45,-5.328,32.46,0.808,115.1
2014,2,18,3,0,333.1,865,18.68,-4.896,31.83,1.488,167.4
2014,2,18,3,5,346.8,875,19,-5.023,32.99,1.175,121
2014,2,18,3,10,359.9,884,19.28,-4.984,32.55,1.314,114.6
2014,2,18,3,15,371.5,889,19.53,-4.312,31.24,1.413,153.5
2014,2,18,3,20,382.7,893,19.75,-4.247,31.83,1.469,153.6
2014,2,18,3,25,393.7,898,19.96,-3.952,30.96,1.552,134.1
2014,2,18,3,30,403.6,900,20.14,-3.412,29.22,0.793,133.4
2014,2,18,3,35,414.3,904,20.33,-2.726,27.7,1.056,177
2014,2,18,3,40,425.9,911,20.53,-2.806,27.54,0.895,209.9
2014,2,18,3,45,435.2,913,20.68,-3.06,27.82,1.424,195.2
2014,2,18,3,50,445.1,917,20.84,-2.852,27.39,1.402,182.8
2014,2,18,3,55,455.3,922,21,-2.608,27.53,2.036,178.8
2014,2,18,4,0,464.7,926,21.14,-2.427,27.56,1.983,162.9
2014,2,18,4,5,474.3,931,21.28,-2.439,26.91,2.183,152
2014,2,18,4,10,482.2,932,21.39,-2.544,27.01,2.494,160.4
2014,2,18,4,15,489.5,933,21.5,-2.481,26.87,2.489,157.5
2014,2,18,4,20,497.4,936,21.61,-2.124,26.2,2.097,171
2014,2,18,4,25,504.7,937,21.71,-2.041,25.77,2.295,156.4
2014,2,18,4,30,513.8,943,21.84,-1.979,25.56,2.209,160.7
2014,2,18,4,35,521.8,947,21.95,-1.718,24.97,2.204,149.3
2014,2,18,4,40,530,953,22.06,-1.66,25.04,1.954,155.5
2014,2,18,4,45,535.7,954,22.14,-1.565,25.06,1.613,195.9
2014,2,18,4,50,541.9,956,22.22,-1.797,24.97,1.996,226.3
2014,2,18,4,55,547.1,957,22.29,-1.97,25.41,1.804,218.5
2014,2,18,5,0,554.3,962,22.38,-1.657,24.96,1.255,216.3
2014,2,18,5,5,561,967,22.48,-1.156,24.28,1.438,168.2
2014,2,18,5,10,564.8,967,22.53,-0.98,24.06,2.082,116.1
2014,2,18,5,15,551.2,938,22.35,-0.818,23.74,1.376,176.7
2014,2,18,5,20,574.8,974,22.66,-0.816,23.73,1.078,168.6
2014,2,18,5,25,567.3,956,22.57,-0.507,23.19,0.823,242.1
2014,2,18,5,30,568.9,955,22.58,-1.103,23.91,2.566,271.4
2014,2,18,5,35,582.9,975,22.77,-1.006,24.02,0.9,295.5
2014,2,18,5,40,575.6,960,22.67,-0.865,23.85,0.975,294.1
2014,2,18,5,45,552.2,918,22.37,-0.639,23.85,1.312,159.2
2014,2,18,5,50,559.9,929,22.48,0.141,22.96,0.562,271.5
2014,2,18,5,55,576.8,957,22.69,-0.374,23.2,1.556,311.4
2014,2,18,6,0,566,938,22.55,-0.415,23.66,0.755,14.48
2014,2,18,6,5,573.9,951,22.66,-0.013,23.32,1.471,286.7
2014,2,18,6,10,559.3,927,22.46,-0.394,23.85,2.465,265.9
2014,2,18,6,15,532.1,881,22.11,-0.429,23.98,1.953,245.1
2014,2,18,6,20,509.7,845,21.81,-0.395,24.14,2.59,245.2
